CMN_STATE_ABBR,PROVIDER_1000_POP_RATIO_IMU,MUA_POPULATION_TYP_DESC,COUNTY_NM,MUA_COMP_UPDATE_DT_TXT,MUA_SCORE,RURAL_STATUS_DESC
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/11/94,50,Rural
TX,4.1,Medically Underserved Area,Cameron,6/9/15,55.7,Rural
TX,4.1,Medically Underserved Area,Cameron,6/9/15,55.7,Rural
TX,4.1,Medically Underserved Area,Cameron,6/9/15,55.7,Rural
TX,7.3,Medically Underserved Area,Cameron,5/13/19,58,Partially Rural
TX,4.1,Medically Underserved Area,Cameron,5/13/19,55.7,Rural
TX,4.1,Medically Underserved Area,Cameron,5/13/19,55.7,Rural
TX,4.1,Medically Underserved Area,Cameron,5/13/19,55.7,Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50.4,Non-Rural
TX,,MUP Low Income,Tarrant,10/27/03,59.8,Non-Rural
TX,,MUP Low Income,Tarrant,10/27/03,59.8,Non-Rural
TX,,MUP Low Income,Tarrant,10/27/03,59.8,Non-Rural
TX,,MUP Low Income,Tarrant,10/27/03,59.8,Non-Rural
TX,,MUP Low Income,Tarrant,10/27/03,59.8,Non-Rural
TX,,MUP Low Income,Tarrant,10/27/03,59.8,Non-Rural
TX,,MUP Low Income,Tarrant,10/27/03,59.8,Non-Rural
TX,,MUP Low Income,Tarrant,10/27/03,59.8,Non-Rural
TX,,MUP Low Income,Tarrant,10/27/03,59.8,Non-Rural
TX,,MUP Low Income,Tarrant,10/27/03,59.8,Non-Rural
TX,,MUP Low Income,Tarrant,10/27/03,59.8,Non-Rural
TX,,MUP Low Income,Tarrant,10/27/03,59.8,Non-Rural
TX,,MUP Low Income,Tarrant,10/27/03,59.8,Non-Rural
TX,,MUP Low Income,Tarrant,10/27/03,59.8,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50.4,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,,Medically Underserved Area,Cameron,5/13/19,50,Non-Rural
TX,4.1,Medically Underserved Area,Cameron,6/25/19,55.7,
TX,4.1,Medically Underserved Area,Cameron,6/25/19,55.7,
TX,4.1,Medically Underserved Area,Cameron,6/25/19,55.7,
TX,,Medically Underserved Area,Cameron,6/25/19,50.4,
TX,,Medically Underserved Area,Cameron,6/25/19,50.4,
TX,,Medically Underserved Area,Cameron,6/25/19,50.4,
TX,,Medically Underserved Area,Cameron,6/25/19,50.4,
TX,,Medically Underserved Area,Cameron,6/25/19,50.4,
TX,,Medically Underserved Area,Cameron,6/25/19,50.4,
TX,,Medically Underserved Area,Cameron,6/25/19,50.4,
TX,,Medically Underserved Area,Cameron,6/25/19,50.4,
TX,,Medically Underserved Area,Cameron,6/25/19,50.4,
TX,,Medically Underserved Area,Cameron,6/25/19,50.4,
TX,,Medically Underserved Area,Cameron,6/25/19,50.4,
TX,,Medically Underserved Area,Cameron,6/25/19,50.4,
TX,,Medically Underserved Area,Cameron,6/25/19,50.4,
TX,,Medically Underserved Area,Cameron,6/25/19,50.4,
TX,,Medically Underserved Area,Cameron,6/25/19,50.4,
TX,,Medically Underserved Area,Cameron,6/25/19,50.4,
TX,,Medically Underserved Area,Cameron,6/25/19,50.4,
TX,,Medically Underserved Area,Cameron,6/25/19,50.4,
TX,,Medically Underserved Area,Cameron,6/25/19,50.4,
TX,,Medically Underserved Area,Cameron,6/25/19,50.4,
TX,,Medically Underserved Area,Cameron,6/25/19,50.4,
TX,,Medically Underserved Area,Cameron,6/25/19,50.4,
TX,,Medically Underserved Area,Cameron,6/25/19,50.4,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Cameron,6/25/19,50,
TX,,Medically Underserved Area,Camp,11/1/78,32.6,Rural
TX,,Medically Underserved Area,Carson,11/1/78,61,Rural
TX,,Medically Underserved Area,Carson,8/12/19,61,Rural
TX,1.5,Medically Underserved Area,Cass,4/23/19,52.2,Rural
TX,,Medically Underserved Area,Castro,11/1/78,36.7,Rural
TX,,Medically Underserved Area,Chambers,11/1/78,57.1,Non-Rural
TX,,Medically Underserved Area,Chambers,8/12/19,57.1,Non-Rural
TX,,Medically Underserved Area,Cherokee,10/18/11,61,Rural
TX,,Medically Underserved Area,Cherokee,10/18/11,58.1,
TX,,Medically Underserved Area,Cherokee,10/18/11,58.1,
TX,,Medically Underserved Area,Cherokee,10/18/11,58.1,
TX,,Medically Underserved Area,Childress,11/1/78,60.5,Rural
TX,,Medically Underserved Area,Childress,8/12/19,60.5,Rural
TX,,Medically Underserved Area,Clay,3/29/00,61.1,
TX,0.5,Medically Underserved Area,Clay,5/13/19,53.7,Partially Rural
TX,0.5,Medically Underserved Area,Cochran,4/23/19,60.1,Rural
TX,0,Medically Underserved Area,Coke,4/23/19,46.2,Rural
TX,9,Medically Underserved Area,Coleman,4/23/19,57.9,Rural
TX,,Medically Underserved Area,Collin,7/13/94,58.67,Non-Rural
TX,,Medically Underserved Area,Collin,7/13/94,58.67,Non-Rural
TX,,Medically Underserved Area,Collin,7/13/94,58.67,Non-Rural
TX,,Medically Underserved Area,Collin,7/13/94,58.67,Non-Rural
TX,,Medically Underserved Area,Collin,7/13/94,58.67,Non-Rural
TX,,Medically Underserved Area,Collin,7/13/94,58.67,Non-Rural
TX,,Medically Underserved Area,Collin,7/13/94,58.67,Non-Rural
TX,,Medically Underserved Area,Collin,7/13/94,58.67,Non-Rural
TX,,Medically Underserved Area,Collin,7/13/94,58.67,Non-Rural
TX,,Medically Underserved Area,Collin,7/13/94,58.67,Non-Rural
TX,,Medically Underserved Area,Collin,7/13/94,58.67,Non-Rural
TX,,Medically Underserved Area,Collingsworth,11/1/78,32.7,Rural
TX,,Medically Underserved Area,Collingsworth,8/12/19,32.7,Rural
TX,,Medically Underserved Area,Colorado,7/24/02,51.4,Rural
TX,,Medically Underserved Area,Colorado,7/24/02,51.4,Rural
TX,10.7,Medically Underserved Area,Comanche,4/23/19,58.3,Rural
TX,,Medically Underserved Area,Concho,7/12/94,0,Rural
TX,5.7,Medically Underserved Area,Concho,5/13/19,59.7,Rural
TX,,Medically Underserved Area,Concho,5/13/19,0,Rural
TX,,Medically Underserved Area,Concho,6/25/19,0,
TX,,Medically Underserved Area,Cooke,11/1/78,52.8,Rural
TX,,Medically Underserved Area,Coryell,11/1/78,53.2,Partially Rural
TX,,Medically Underserved Area,Coryell,8/12/19,53.2,Partially Rural
TX,0,Medically Underserved Area,Cottle,4/23/19,38.6,Rural
TX,,Medically Underserved Area,Crane,8/12/92,59.8,Rural
TX,,Medically Underserved Area,Crane,8/12/19,59.8,Rural
TX,,Medically Underserved Area,Crockett,9/22/96,60,Rural
TX,1.5,Medically Underserved Area,Crosby,4/23/19,56.8,Partially Rural
TX,7.3,Medically Underserved Area,Culberson,4/23/19,59.9,Rural
TX,,Medically Underserved Area,Dallam,12/22/08,61.8,Rural
TX,,Medically Underserved Area,Dallas,1/31/94,53.4,Non-Rural
TX,,Medically Underserved Area,Dallas,1/31/94,53.4,Non-Rural
TX,,Medically Underserved Area,Dallas,1/31/94,53.4,Non-Rural
TX,,Medically Underserved Area,Dallas,1/31/94,53.4,Non-Rural
TX,,Medically Underserved Area,Dallas,1/31/94,53.4,Non-Rural
TX,,Medically Underserved Area,Dallas,1/31/94,53.4,Non-Rural
TX,,Medically Underserved Area,Dallas,5/4/94,56,Non-Rural
TX,,Medically Underserved Area,Dallas,5/4/94,56,Non-Rural
TX,,Medically Underserved Area,Dallas,5/4/94,56,Non-Rural
TX,,Medically Underserved Area,Dallas,5/4/94,56,Non-Rural
TX,,Medically Underserved Area,Dallas,5/4/94,56,Non-Rural
TX,,Medically Underserved Area,Dallas,5/4/94,56,Non-Rural
TX,,Medically Underserved Area,Dallas,5/4/94,49.5,Non-Rural
TX,,Medically Underserved Area,Dallas,5/4/94,49.5,Non-Rural
TX,,Medically Underserved Area,Dallas,5/4/94,49.5,Non-Rural
TX,,Medically Underserved Area,Dallas,5/4/94,49.5,Non-Rural
TX,,Medically Underserved Area,Dallas,5/4/94,49.5,Non-Rural
TX,,Medically Underserved Area,Dallas,5/4/94,49.5,Non-Rural
TX,,Medically Underserved Area,Dallas,5/11/94,57.05,Non-Rural
TX,,Medically Underserved Area,Dallas,5/11/94,57.05,Non-Rural
TX,,Medically Underserved Area,Dallas,5/11/94,56.91,Non-Rural
TX,,Medically Underserved Area,Dallas,5/11/94,56.91,Non-Rural
TX,,Medically Underserved Area,Dallas,5/11/94,56.91,Non-Rural
TX,,Medically Underserved Area,Dallas,5/11/94,56.91,Non-Rural
TX,,Medically Underserved Area,Dallas,5/11/94,56.91,Non-Rural
TX,,Medically Underserved Area,Dallas,5/11/94,56.91,Non-Rural
TX,,Medically Underserved Area,Dallas,5/11/94,56.91,Non-Rural
TX,,Medically Underserved Area,Dallas,5/11/94,56.2,Non-Rural
TX,,Medically Underserved Area,Dallas,5/27/99,50.5,Non-Rural
TX,,Medically Underserved Area,Dallas,5/27/99,49.1,Non-Rural
TX,,Medically Underserved Area,Dallas,5/27/99,46.3,Non-Rural
TX,,Medically Underserved Area,Dallas,5/27/99,45.8,Non-Rural
TX,,Medically Underserved Area,Dallas,5/27/99,44.9,Non-Rural
TX,,Medically Underserved Area,Dallas,1/14/03,60,Non-Rural
TX,,Medically Underserved Area,Dallas,1/14/03,60,Non-Rural
TX,,Medically Underserved Area,Dallas,11/12/03,61,Non-Rural
TX,,Medically Underserved Area,Dallas,11/12/03,61,Non-Rural
TX,,Medically Underserved Area,Dallas,11/12/03,61,Non-Rural
TX,,Medically Underserved Area,Dallas,11/12/03,61,Non-Rural
TX,,Medically Underserved Area,Dallas,11/12/03,61,Non-Rural
TX,,Medically Underserved Area,Dallas,11/12/03,61,Non-Rural
TX,,Medically Underserved Area,Dallas,3/10/08,59.8,Non-Rural
TX,,Medically Underserved Area,Dallas,3/10/08,59.8,Non-Rural
TX,,Medically Underserved Area,Dallas,3/10/08,59.8,Non-Rural
TX,,Medically Underserved Area,Dallas,3/10/08,59.8,Non-Rural
TX,,Medically Underserved Area,Dallas,3/10/08,59.8,Non-Rural
TX,,Medically Underserved Area,Dallas,3/10/08,59.8,Non-Rural
TX,,Medically Underserved Area,Dallas,3/10/08,59.8,Non-Rural
TX,,Medically Underserved Area,Dallas,3/10/08,59.8,Non-Rural
TX,,Medically Underserved Area,Dallas,3/10/08,59.8,Non-Rural
TX,,Medically Underserved Area,Dallas,3/10/08,59.8,Non-Rural
TX,,Medically Underserved Area,Dallas,3/10/08,59.8,Non-Rural
TX,,Medically Underserved Area,Dallas,7/11/13,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,7/11/13,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,7/11/13,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,7/11/13,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,7/11/13,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,7/11/13,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,7/11/13,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,7/11/13,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,7/11/13,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,7/11/13,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,7/11/13,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,7/11/13,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,7/11/13,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,7/11/13,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,7/11/13,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,7/11/13,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,7/11/13,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,7/11/13,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,7/11/13,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,7/11/13,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,7/11/13,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,7/11/13,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,7/11/13,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,7/11/13,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/13/13,46,Non-Rural
TX,,Medically Underserved Area,Dallas,11/21/13,61.3,Non-Rural
TX,,Medically Underserved Area,Dallas,11/21/13,61.3,Non-Rural
TX,,Medically Underserved Area,Dallas,11/21/13,61.3,Non-Rural
TX,,Medically Underserved Area,Dallas,11/21/13,61.3,Non-Rural
TX,,Medically Underserved Area,Dallas,4/10/14,51.8,Non-Rural
TX,,Medically Underserved Area,Dallas,4/10/14,51.8,Non-Rural
TX,,Medically Underserved Area,Dallas,4/10/14,51.8,Non-Rural
TX,,Medically Underserved Area,Dallas,8/1/14,61.1,Non-Rural
TX,,Medically Underserved Area,Dallas,8/1/14,61.1,Non-Rural
TX,,Medically Underserved Area,Dallas,8/1/14,61.1,Non-Rural
TX,,Medically Underserved Area,Dallas,8/1/14,61.1,Non-Rural
TX,,Medically Underserved Area,Dallas,8/1/14,61.1,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.3,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.3,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.3,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.3,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,61.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,60,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,60,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,59.8,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,59.8,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,59.8,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,59.8,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,59.8,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,59.8,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,59.8,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,59.8,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,59.8,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,59.8,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,59.8,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,57.05,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,57.05,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,56.2,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,53.4,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,53.4,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,53.4,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,53.4,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,53.4,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,53.4,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,50.5,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,49.5,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,49.5,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,49.5,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,49.5,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,49.5,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,49.5,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,49.1,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,46.3,Non-Rural
TX,,Medically Underserved Area,Dallas,11/19/19,44.9,Non-Rural
TX,,Medically Underserved Area,Dawson,11/1/78,50,Rural
TX,,Medically Underserved Area,Deaf Smith,11/1/78,58.4,Rural
TX,0,Medically Underserved Area,Delta,4/23/19,49.4,Rural
TX,,Medically Underserved Area,Denton,2/3/94,0,Non-Rural
TX,,Medically Underserved Area,Denton,2/11/02,59.64,Non-Rural
TX,,Medically Underserved Area,DeWitt,11/1/78,40.8,Rural
TX,,Medically Underserved Area,DeWitt,8/12/19,40.8,Rural
TX,0,Medically Underserved Area,Dickens,4/23/19,47.9,Rural
TX,9,Medically Underserved Area,Donley,4/23/19,58.5,Rural
TX,0,Medically Underserved Area,Duval,4/23/19,49.7,Rural
TX,5.7,Medically Underserved Area,Eastland,6/8/16,56.4,Rural
TX,,Medically Underserved Area,Ector,5/11/94,53.04,Non-Rural
TX,,Medically Underserved Area,Ector,5/11/94,53.04,Non-Rural
TX,,Medically Underserved Area,Ector,5/11/94,53.04,Non-Rural
TX,,Medically Underserved Area,Ector,5/11/94,53.04,Non-Rural
TX,9,Medically Underserved Area,Edwards,4/23/19,59.7,Rural
TX,,Medically Underserved Area,El Paso,5/11/94,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,5/11/94,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,5/11/94,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,5/11/94,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,5/11/94,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,5/11/94,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,5/11/94,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,5/11/94,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,5/11/94,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,5/11/94,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,5/11/94,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,5/11/94,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,5/11/94,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,5/11/94,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,5/11/94,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,5/11/94,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,5/11/94,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,5/11/94,51.9,Non-Rural
TX,,Medically Underserved Area,El Paso,5/11/94,51.34,Non-Rural
TX,,Medically Underserved Area,El Paso,5/11/94,51.34,Non-Rural
TX,,Medically Underserved Area,El Paso,5/11/94,51.34,Non-Rural
TX,,Medically Underserved Area,El Paso,5/11/94,51.34,Non-Rural
TX,,Medically Underserved Area,El Paso,5/11/94,51.34,Non-Rural
TX,,Medically Underserved Area,El Paso,4/29/99,54.8,Non-Rural
TX,,Medically Underserved Area,El Paso,4/29/99,54.8,Non-Rural
TX,,Medically Underserved Area,El Paso,4/29/99,54.8,Non-Rural
TX,,Medically Underserved Area,El Paso,4/29/99,54.8,Non-Rural
TX,,Medically Underserved Area,El Paso,4/29/99,54.8,Non-Rural
TX,,Medically Underserved Area,El Paso,4/29/99,54.8,Non-Rural
TX,,Medically Underserved Area,El Paso,2/11/02,58.6,Non-Rural
TX,,Medically Underserved Area,El Paso,2/23/04,52,Non-Rural
TX,,Medically Underserved Area,El Paso,2/23/04,52,Non-Rural
TX,,Medically Underserved Area,El Paso,2/23/04,52,Non-Rural
TX,,Medically Underserved Area,El Paso,8/6/10,54.2,Non-Rural
TX,,Medically Underserved Area,El Paso,8/6/10,54.2,Non-Rural
TX,,Medically Underserved Area,El Paso,8/6/10,54.2,Non-Rural
TX,,Medically Underserved Area,El Paso,8/6/10,54.2,Non-Rural
TX,,Medically Underserved Area,El Paso,8/6/10,54.2,Non-Rural
TX,,Medically Underserved Area,El Paso,8/6/10,54.2,Non-Rural
TX,,Medically Underserved Area,El Paso,8/6/10,54.2,Non-Rural
TX,,Medically Underserved Area,El Paso,8/6/10,54.2,Non-Rural
TX,,Medically Underserved Area,El Paso,8/6/10,54.2,Non-Rural
TX,,Medically Underserved Area,El Paso,8/6/10,54.2,
TX,,Medically Underserved Area,El Paso,8/6/10,54.2,Non-Rural
TX,,Medically Underserved Area,El Paso,8/6/10,54.2,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
TX,,Medically Underserved Area,El Paso,3/17/11,54.5,Non-Rural
