county_name,% Low Birthweight,# Primary Care Physicians,Primary Care Physicians Rate,% Vaccinated Flu,% Children in Poverty,Infant Mortality Rate,# Uninsured Children,% Uninsured Children,# Food Insecure,% Food Insecure,Segregation index_b,Other Primary Care Provider Rate,Other Primary Care Provider Ratio (str),Median Household Income,% Enrolled in Free or Reduced Lunch,Population,% Female,% Rural,year,% Broadband Access,% Less Than 18 Years of Age,mmr_dose_variance,mmr_doses_0_24_months,mmr_doses_2_8_years,mmr_doses_9_17_years,live_births,Estimated hesitant,Estimated hesitant or unsure,Estimated strongly hesitant,Social Vulnerability Index (SVI),SVI Category,CVAC level of concern for vaccination rollout,CVAC Level Of Concern,other_pc_provider_ratio_numerator,other_pc_provider_ratio_denominator,pop_tertiles,rural_pop_quartiles,%_pop_youth_imputed,%_pop_youth_imputed_yes_no,imr_imputed,imr_imputed_yes_no,live_births_imputed,live_births_imputed_yes_no,pop_0_24mos,mmr_coverage_0_24_months,mmr_doses_<18yrs,mmr_coverage_<18yrs,#_pop_youth_imputed,mmr_dose_rate_0_24_months,mmr_dose_rate_<18yrs
Baylor,,5.0,139.58682000000002,21.0,24.5,,104,12.220916569,580,16.1,,56.996300000000005,1755:1,41539,58.075601375,3509,51.439156455,100.0,2021,74.705882353,22.855514392,0.0,31.0,37.5,2.5,32.0,0.1293,0.1898,0.087,0.16,Very Low Vulnerability,0.78,High Concern,1755.0,1.0,small,very rural,22.855514392,0.0,6.019602497975,1.0,32.0,0.0,31.8073727200648,0.9746168057585123,71.0,0.0008852867830255272,80200.000001528,97.46168057585123,0.08852867830255272
Bee,,7.0,21.48096,31.0,27.8,7.7730275942,651,9.2616303884,5630,17.2,37.6674511,55.27407,1809:1,44171,80.326331583,32565,39.121756487,42.97730768,2021,62.933849317,20.951942269,0.0,236.0,259.0,10.0,296.0,0.1183,0.18,0.0772,0.97,Very High Vulnerability,0.99,Very High Concern,1809.0,1.0,medium,urban,20.951942269,0.0,7.7730275942,0.0,296.0,0.0,293.6991838321168,0.8035432612400497,505.0,0.0007401436318443683,682299.999989985,80.35432612400497,0.07401436318443684
Bell,,280.0,78.73086,38.0,18.4,6.3845100179,6828,6.7389780993,55500,16.2,41.270733444,178.54978,560:1,54831,58.75884078,362924,50.321279386,15.186229794,2021,84.993764722,27.551773925,0.0,3310.0,3747.0,92.5,6122.0,0.1244,0.1993,0.0815,0.81,Very High Vulnerability,0.83,Very High Concern,560.0,1.0,large,very urban,27.551773925,0.0,6.3845100179,0.0,6122.0,0.0,6082.914029670416,0.544147095266336,7149.5,0.0007150072005791424,9999199.9999567,54.4147095266336,0.07150072005791425
Bexar,,1507.0,75.8793,40.0,22.4,6.2724667882,44973,8.540323132,271790,14.1,43.283748495,105.96171,944:1,58956,63.057328341,2003554,50.598286844,4.5390847652,2021,81.274823378,25.277082624,0.0,16677.0,20731.0,1589.0,25569.0,0.1005,0.1587,0.0641,0.83,Very High Vulnerability,0.87,Very High Concern,944.0,1.0,large,very urban,25.277082624,0.0,6.2724667882,0.0,25569.0,0.0,25408.619296692515,0.6563520750681197,38997.0,0.0007700221151621678,50643999.999645695,65.63520750681197,0.07700221151621678
Blanco,,3.0,25.63664,44.0,14.7,,406,17.893345086,1480,13.1,,41.90764,2386:1,68404,42.925948224,11931,50.12991367,100.0,2021,85.263642643,17.768837482,0.0,50.5,57.0,5.0,86.0,0.1008,0.1475,0.0669,0.28,Low Vulnerability,0.68,High Concern,2386.0,1.0,medium,very rural,17.768837482,0.0,6.019602497975,1.0,86.0,0.0,85.48231418517415,0.5907654756585732,112.5,0.0005306603773641426,211999.99999774198,59.07654756585732,0.05306603773641426
Borden,,0.0,0.0,19.0,15.4,,13,9.4890510949,90,13.3,,0.0,654:0,71926,24.299065421,654,48.470948012,100.0,2021,79.735682819,19.877675841,0.0,2.5,5.0,0.0,,0.1235,0.1873,0.0822,0.06,Very Low Vulnerability,0.72,High Concern,654.0,0.0,small,very rural,19.877675841,0.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.0016401580503320535,7.5,0.0005769230769224556,13000.000000013999,0.16401580503320534,0.057692307692245565
Bosque,,11.0,58.85185,31.0,19.7,,652,15.542312277,2820,15.6,36.30021194,42.81509,2336:1,55179,65.042868277,18685,50.56462403,81.215681968,2021,74.70531133,21.032914102,0.0,131.5,142.0,5.0,190.0,0.1248,0.188,0.085,0.62,High Vulnerability,0.89,Very High Concern,2336.0,1.0,medium,rural,21.032914102,0.0,6.019602497975,1.0,190.0,0.0,188.85627552538475,0.696296692467202,278.5,0.0007086513994985413,392999.99999587,69.6296692467202,0.07086513994985413
Bowie,,66.0,69.97159,46.0,23.3,8.5714285714,2031,8.8296669855,16460,17.5,45.387928283,169.44608,590:1,51207,62.333314735,93245,49.9458416,35.424836601,2021,72.399929569,23.573381951,0.0,487.0,635.0,26.0,1060.0,0.1356,0.2056,0.0926,0.85,Very High Vulnerability,0.86,Very High Concern,590.0,1.0,large,urban,23.573381951,0.0,8.5714285714,0.0,1060.0,0.0,1050.914285714316,0.46340601381108987,1148.0,0.0005222692325140053,2198100.000020995,46.34060138110899,0.052226923251400534
Brazoria,,233.0,62.93895,45.0,11.1,4.4955193665,11001,10.702298839,43600,12.3,43.197193302,64.92743,1540:1,83704,48.140862508,374264,49.486725947,22.52862699,2021,87.128362532,26.10991172,0.0,3675.0,4297.0,147.0,4669.0,0.1074,0.1608,0.071,0.51,Moderate Vulnerability,0.69,High Concern,1540.0,1.0,large,very urban,26.10991172,0.0,4.4955193665,0.0,4669.0,0.0,4648.010420077811,0.7906608780662926,8119.0,0.0008308432255445698,9771999.99997408,79.06608780662926,0.08308432255445698
Brazos,,196.0,86.43576,55.0,19.4,4.9220247656,5375,11.078819359,33200,15.1,34.174423233,66.31444,1508:1,54471,57.73401551,229211,49.642469166,12.063576784,2021,81.893164761,20.629899961,0.0,1831.0,2426.0,93.5,2732.0,0.1055,0.1682,0.0691,0.65,High Vulnerability,0.81,Very High Concern,1508.0,1.0,large,very urban,20.629899961,0.0,4.9220247656,0.0,2732.0,0.0,2718.553028340381,0.673520060455759,4350.5,0.0009200397580755599,4728599.999960771,67.35200604557589,0.09200397580755598
Brewster,,7.0,75.53685,13.0,19.8,,211,11.580680571,1410,15.2,,86.92818,1150:1,48581,51.817413356,9203,49.049223079,34.867850953,2021,76.54109589,18.254916875,0.0,36.5,75.5,5.0,83.0,0.1166,0.1765,0.0789,0.66,High Vulnerability,0.84,Very High Concern,1150.0,1.0,small,urban,18.254916875,0.0,6.019602497975,1.0,83.0,0.0,82.50037299266808,0.44242224217875725,117.0,0.0006964285714259806,168000.000000625,44.24222421787572,0.06964285714259806
Briscoe,,0.0,0.0,30.0,24.6,,61,20.132013201,220,14.3,,64.68305,1546:1,44259,58.980582524,1546,50.258732212,100.0,2021,70.930232558,19.534282018,0.0,22.5,20.0,2.5,10.0,0.1241,0.1883,0.0824,0.46,Moderate Vulnerability,0.95,Very High Concern,1546.0,1.0,small,very rural,19.534282018,0.0,6.019602497975,1.0,10.0,0.0,9.93980397502025,2.2636261295036415,45.0,0.0014900662251740493,30199.999999828,226.36261295036414,0.14900662251740493
Brooks,,,,40.0,44.4,,149,7.3003429691,1550,21.6,,28.19681,3547:1,31410,81.18622449,7093,49.020160722,31.759656652,2021,60.70754717,27.491893416,0.0,64.5,90.5,5.0,97.0,0.0992,0.1603,0.0642,1.0,Very High Vulnerability,0.99,Very High Concern,3547.0,1.0,small,urban,27.491893416,0.0,6.019602497975,1.0,97.0,0.0,96.41609855769643,0.6689754197158528,160.0,0.0008205128205141333,194999.999999688,66.89754197158528,0.08205128205141334
Brown,,22.0,58.010760000000005,44.0,21.8,7.8459343795,850,9.8733883146,5590,14.8,44.611196504,79.23093,1262:1,56040,62.861759953,37864,50.528206212,40.40046187,2021,75.848428066,21.579864779,0.0,294.0,382.0,17.5,431.0,0.1278,0.1901,0.086,0.63,High Vulnerability,0.72,High Concern,1262.0,1.0,large,urban,21.579864779,0.0,7.8459343795,0.0,431.0,0.0,427.6184022824355,0.6875288772203434,693.5,0.0008487333251826488,817099.999992056,68.75288772203434,0.08487333251826487
Burleson,,7.0,38.06624,40.0,21.8,,559,13.146754468,2540,14.2,13.293232691,43.37689,2305:1,61745,62.624821683,18443,50.637098086,76.65677547,2021,73.054331865,21.775199263,0.0,162.0,220.0,12.5,201.0,0.1225,0.1864,0.0827,0.61,High Vulnerability,0.83,Very High Concern,2305.0,1.0,medium,rural,21.775199263,0.0,6.019602497975,1.0,201.0,0.0,199.790059897907,0.8108511508669761,394.5,0.0009823207171131068,401600.000007509,81.08511508669761,0.09823207171131068
Burnet,,21.0,44.17147,47.0,16.3,,1426,13.431289441,6400,14.0,54.484326387,62.29883,1605:1,62827,62.722527105,48155,50.993666286,55.67251462,2021,78.605984591,21.065309937,0.0,360.0,411.0,26.0,499.0,0.1264,0.1929,0.0847,0.53,Moderate Vulnerability,0.7,High Concern,1605.0,1.0,large,rural,21.065309937,0.0,6.019602497975,1.0,499.0,0.0,495.99621835351047,0.7258119854119893,797.0,0.0007856861198612425,1014400.0000162349,72.58119854119893,0.07856861198612425
Caldwell,,12.0,27.74759,42.0,20.5,,1266,11.829564567,6020,14.6,41.477267721,48.09454,2079:1,55301,72.300351582,43664,49.548827409,42.292334367,2021,69.762258544,23.24798461,0.0,506.0,538.0,30.5,633.0,0.124,0.188,0.0827,0.87,Very High Vulnerability,0.97,Very High Concern,2079.0,1.0,large,urban,23.24798461,0.0,6.019602497975,1.0,633.0,0.0,629.1895916187818,0.8042091076207426,1074.5,0.0010585164023133818,1015100.00001104,80.42091076207426,0.10585164023133818
Calhoun,,11.0,51.01804,31.0,22.6,,611,11.227489893,3170,14.5,16.139395589,65.75857,1521:1,55909,67.264690588,21290,48.661343354,44.731303494,2021,78.818253759,23.936120244,0.0,231.0,252.0,12.5,218.0,0.1065,0.1663,0.0699,0.86,Very High Vulnerability,0.88,Very High Concern,1521.0,1.0,medium,urban,23.936120244,0.0,6.019602497975,1.0,218.0,0.0,216.68772665544145,1.0660502261270972,495.5,0.000972331240198381,509599.99999476003,106.60502261270972,0.09723312401983811
Callahan,,1.0,7.145919999999999,40.0,18.7,,361,11.056661562,2140,15.5,,57.37646,1743:1,50812,53.989678444,13943,50.405221258,72.179562906,2021,71.380659586,21.896292046,0.0,114.0,137.0,0.0,135.0,0.1278,0.1901,0.086,0.3,Low Vulnerability,0.8,High Concern,1743.0,1.0,medium,rural,21.896292046,0.0,6.019602497975,1.0,135.0,0.0,134.18735366277338,0.8495584486038359,251.0,0.000822142155264185,305299.999997378,84.95584486038359,0.0822142155264185
Cameron,,208.0,49.06725,42.0,36.3,5.0773942895,18505,14.075454476,75130,17.8,70.459128341,75.14835000000001,1331:1,40893,84.894811994,423163,51.249045876,8.4208064596,2021,57.488062277,29.905261093,0.0,4857.0,6117.0,3715.0,5738.0,0.105,0.1701,0.0683,0.98,Very High Vulnerability,0.98,Very High Concern,1331.0,1.0,large,very urban,29.905261093,0.0,5.0773942895,0.0,5738.0,0.0,5708.865911566849,0.8507819372949598,14689.0,0.0011607453298447523,12654799.99989716,85.07819372949598,0.11607453298447523
Camp,,11.0,84.40114,35.0,26.1,,405,11.3988179,2250,17.5,24.782628792,15.274169999999998,6547:1,47091,77.886247878,13094,51.412860852,61.478912991,2021,65.363735071,26.332671453,0.0,143.0,155.0,10.0,189.0,0.1285,0.1874,0.0874,0.9,Very High Vulnerability,0.98,Very High Concern,6547.0,1.0,medium,rural,26.332671453,0.0,6.019602497975,1.0,189.0,0.0,187.86229512788273,0.7611958530723592,308.0,0.0008932714617024761,344800.000005582,76.11958530723591,0.08932714617024762
Carson,,,,45.0,11.0,,186,12.117263844,670,11.2,,101.24873,988:1,69760,33.278553821,5926,49.679379008,95.195729537,2021,76.311188811,23.388457644,0.0,33.5,53.0,0.0,64.0,0.1241,0.1883,0.0824,0.03,Very Low Vulnerability,0.6,High Concern,988.0,1.0,small,very rural,23.388457644,0.0,6.019602497975,1.0,64.0,0.0,63.6147454401296,0.5266074676275833,86.5,0.0006240981241055809,138599.999998344,52.66074676275833,0.06240981241055808
Cass,,7.0,23.24114,37.0,23.6,,698,9.9189995737,5650,18.8,32.835286643,46.62626,2145:1,44529,64.090497738,30026,51.66855392,74.011948529,2021,69.331322272,22.190768001,0.0,154.0,180.5,0.0,346.0,0.1356,0.2056,0.0926,0.78,High Vulnerability,0.98,Very High Concern,2145.0,1.0,medium,rural,22.190768001,0.0,6.019602497975,1.0,346.0,0.0,343.9172175357007,0.44778217590695024,334.5,0.0005020261143643869,666299.999998026,44.77821759069502,0.05020261143643869
Castro,,1.0,13.04631,28.0,22.7,,357,15.923282783,1010,12.9,20.097843236,39.84064,2510:1,51736,68.76841485,7530,48.698539177,45.757876457,2021,68.641390205,28.671978752,0.0,78.0,112.0,7.5,110.0,0.1241,0.1883,0.0824,0.78,High Vulnerability,0.99,Very High Concern,2510.0,1.0,small,urban,28.671978752,0.0,6.019602497975,1.0,110.0,0.0,109.33784372522275,0.7133852044496325,197.5,0.0009147753589516358,215900.00000256,71.33852044496325,0.09147753589516358
Chambers,,6.0,14.13294,33.0,11.9,,1245,9.8966613672,5610,13.9,16.40757393,61.59181,1624:1,93351,33.73650108,43837,49.533499099,45.720310007,2021,84.291705167,27.784748044,0.0,520.0,641.0,20.5,588.0,0.1377,0.2028,0.0929,0.41,Moderate Vulnerability,0.79,High Concern,1624.0,1.0,large,urban,27.784748044,0.0,6.019602497975,1.0,588.0,0.0,584.4604737311907,0.8897094386560042,1181.5,0.0009700328407186509,1218000.000004828,88.97094386560042,0.09700328407186508
Cherokee,,20.0,38.0286,43.0,22.7,7.9135302065,1755,12.790612929,8350,16.1,37.108729714,45.58751,2194:1,46576,66.433566434,52646,49.048360749,63.048480677,2021,72.907707575,25.314363864,0.0,525.0,632.0,30.5,676.0,0.1282,0.1918,0.0871,0.92,Very High Vulnerability,0.94,Very High Concern,2194.0,1.0,large,rural,25.314363864,0.0,7.9135302065,0.0,676.0,0.0,670.650453580406,0.7828221053116107,1187.5,0.0008910482479283623,1332699.999984144,78.28221053116107,0.08910482479283623
Childress,,10.0,137.1554,26.0,25.9,,180,12.203389831,1140,15.7,16.616654164,123.18641999999998,812:1,44095,59.124087591,7306,38.748973446,33.148700469,2021,73.24470295,18.998083767,0.0,41.5,68.0,2.5,67.0,0.1241,0.1883,0.0824,0.75,High Vulnerability,0.92,Very High Concern,812.0,1.0,small,urban,18.998083767,0.0,6.019602497975,1.0,67.0,0.0,66.59668663263568,0.6231541252033241,112.0,0.0008069164265030737,138800.000001702,62.315412520332416,0.08069164265030737
Clay,,4.0,38.25555,49.0,16.0,,291,13.197278912,1600,15.4,,19.10037,5236:1,59983,50.455373406,10471,50.052526024,74.600074405,2021,75.322777101,19.749785121,0.0,96.0,104.0,0.0,101.0,0.1293,0.1898,0.087,0.32,Low Vulnerability,0.68,High Concern,5236.0,1.0,medium,rural,19.749785121,0.0,6.019602497975,1.0,101.0,0.0,100.39202014770453,0.9562513022325614,200.0,0.0009671179883852731,206800.000001991,95.62513022325614,0.09671179883852732
Cochran,,1.0,35.260929999999995,22.0,30.1,,121,15.67357513,480,16.5,,35.05082,2853:1,43742,71.018651363,2853,49.281458114,100.0,2021,66.032064128,26.813880126,0.0,30.0,37.5,5.0,48.0,0.1143,0.1758,0.0766,0.86,Very High Vulnerability,0.99,Very High Concern,2853.0,1.0,small,very rural,26.813880126,0.0,6.019602497975,1.0,48.0,0.0,47.7110590800972,0.6287850359732338,72.5,0.0009477124183071202,76499.99999947801,62.87850359732337,0.09477124183071202
Coke,,,,48.0,17.9,,92,12.185430464,520,15.8,,0.0,3387:0,48435,53.281853282,3387,49.95571302,100.0,2021,68.734793187,20.932979037,0.0,30.0,27.5,0.0,35.0,0.1235,0.1873,0.0822,0.62,High Vulnerability,0.91,Very High Concern,3387.0,0.0,small,very rural,20.932979037,0.0,6.019602497975,1.0,35.0,0.0,34.789313912570876,0.8623337636204349,57.5,0.0008110014104564641,70899.99999831899,86.23337636204349,0.0811001410456464
Coleman,,5.0,59.545080000000006,26.0,30.4,,263,14.270211612,1430,17.0,15.063375584,61.16208,1635:1,44834,67.420109119,8175,49.100917431,51.545812254,2021,70.931931055,20.318042813,0.0,69.0,59.0,5.0,89.0,0.1278,0.1901,0.086,0.42,Moderate Vulnerability,0.94,Very High Concern,1635.0,1.0,small,urban,20.318042813,0.0,6.019602497975,1.0,89.0,0.0,88.46425537768023,0.7799760446229775,133.0,0.0008007224563695526,166099.999996275,77.99760446229776,0.08007224563695527
Collin,,1019.0,101.37830999999998,57.0,6.8,4.3008808411,23223,8.3576256181,105240,11.1,26.62046639,76.15513,1313:1,96847,25.5217787,1034730,50.754689629,5.2427266371,2021,92.76328324,25.636542866,0.0,6771.0,7952.0,758.0,12190.0,0.083,0.1234,0.0542,0.15,Very Low Vulnerability,0.49,Moderate Concern,1313.0,1.0,large,very urban,25.636542866,0.0,4.3008808411,0.0,12190.0,0.0,12137.572262546992,0.557854557199493,15481.0,0.0005835962739767544,26526899.99973618,55.7854557199493,0.05835962739767544
Collingsworth,,1.0,33.76097,12.0,35.8,,166,20.570012392,430,14.5,,102.73973,973:1,40314,66.211604096,2920,51.02739726,100.0,2021,69.371980676,25.0,0.0,18.5,30.0,2.5,33.0,0.1241,0.1883,0.0824,0.89,Very High Vulnerability,0.98,Very High Concern,973.0,1.0,small,very rural,25.0,0.0,6.019602497975,1.0,33.0,0.0,32.801353117566826,0.5640011231759915,51.0,0.0006986301369863014,73000.0,56.40011231759915,0.06986301369863014
Colorado,,10.0,47.13202,34.0,20.9,12.311135982,740,14.6883684,2730,13.0,19.804990809,32.56874,3070:1,55607,67.532104969,21493,49.644070162,62.613777906,2021,71.758389262,22.984227423,0.0,196.0,228.0,10.0,269.0,0.1114,0.1704,0.0738,0.68,High Vulnerability,0.93,Very High Concern,3070.0,1.0,medium,rural,22.984227423,0.0,12.311135982,0.0,269.0,0.0,265.688304420842,0.7377065408552652,434.0,0.000878542510116942,494000.000002539,73.77065408552652,0.0878542510116942
Comal,,96.0,64.70179999999999,45.0,9.4,5.3933420123,3700,10.416666667,16480,12.2,42.16777542,66.57746999999999,1502:1,87976,33.464007072,156209,50.495169933,46.145549082,2021,89.193451048,22.484619964,0.0,1405.0,1535.0,38.5,1773.0,0.0937,0.1369,0.0619,0.24,Low Vulnerability,0.64,High Concern,1502.0,1.0,large,urban,22.484619964,0.0,5.3933420123,0.0,1773.0,0.0,1763.437604612192,0.7967392757902437,2978.5,0.0008480198160854452,3512299.999956476,79.67392757902438,0.08480198160854452
Comanche,,6.0,44.33279,28.0,22.1,,529,16.938840858,2130,15.8,39.098941336,73.34067,1364:1,54122,67.012448133,13635,50.172350568,71.461285244,2021,72.553307818,22.141547488,0.0,137.0,170.0,10.0,176.0,0.1278,0.1901,0.086,0.73,High Vulnerability,0.92,Very High Concern,1364.0,1.0,medium,rural,22.141547488,0.0,6.019602497975,1.0,176.0,0.0,174.9405499603564,0.7831231811666639,317.0,0.0010500165617793177,301899.99999888,78.31231811666639,0.10500165617793177
Concho,,1.0,23.38634,45.0,27.0,,78,14.800759013,440,10.3,,110.05136,909:1,43321,70.0,2726,46.845194424,100.0,2021,75.109649123,18.231841526,0.0,25.0,31.0,0.0,25.0,0.1235,0.1873,0.0822,0.43,Moderate Vulnerability,0.96,Very High Concern,909.0,1.0,small,very rural,18.231841526,0.0,6.019602497975,1.0,25.0,0.0,24.849509937550625,1.006056057557174,56.0,0.0011267605633830929,49699.999999876,100.60560575571739,0.1126760563383093
Cooke,,13.0,32.04022,43.0,18.4,,1123,11.456845542,5860,14.8,59.170678606,77.5626,1289:1,61186,57.587768969,41257,50.127251133,59.03426386,2021,76.216533125,23.620234142,0.0,429.0,572.0,20.0,541.0,0.1317,0.1945,0.0881,0.62,High Vulnerability,0.85,Very High Concern,1289.0,1.0,large,rural,23.620234142,0.0,6.019602497975,1.0,541.0,0.0,537.7433950485955,0.7977782785434893,1021.0,0.0010477167778385566,974499.999996494,79.77782785434893,0.10477167778385565
Coryell,,16.0,21.38809,31.0,15.7,7.1537290715,1359,7.7737101018,12530,16.6,36.554900422,50.03226,1999:1,53083,56.05972087,75951,50.196837435,19.423515679,2021,85.745004928,22.582981133,0.0,540.0,613.0,28.0,970.0,0.1264,0.1929,0.0847,0.78,High Vulnerability,0.82,Very High Concern,1999.0,1.0,large,very urban,22.582981133,0.0,7.1537290715,0.0,970.0,0.0,963.060882800645,0.5607122141952688,1181.0,0.0006885494402854675,1715200.0000324831,56.071221419526886,0.06885494402854675
Cottle,,0.0,0.0,18.0,32.5,,58,17.901234568,350,21.8,,0.0,1398:0,40449,64.215686275,1398,51.287553648,100.0,2021,65.629420085,22.961373391,0.0,12.5,17.5,0.0,11.0,0.1293,0.1898,0.087,0.94,Very High Vulnerability,1.0,Very High Concern,1398.0,0.0,small,very rural,22.961373391,0.0,6.019602497975,1.0,11.0,0.0,10.933784372522275,1.143245519951334,30.0,0.0009345794392343437,32100.000000617998,114.3245519951334,0.09345794392343437
Crane,,1.0,20.85941,22.0,13.6,,194,13.07277628,420,8.6,,20.84636,4797:1,68626,52.736750652,4797,49.593495935,10.697142857,2021,66.220971147,28.913904524,0.0,64.5,89.0,10.0,62.0,0.1166,0.1765,0.0789,0.47,Moderate Vulnerability,0.93,Very High Concern,4797.0,1.0,small,very urban,28.913904524,0.0,6.019602497975,1.0,62.0,0.0,61.62678464512555,1.0466228340715762,163.5,0.001178803172300511,138700.000001628,104.66228340715762,0.1178803172300511
Crockett,,1.0,28.579590000000003,22.0,19.3,,116,13.019079686,480,13.2,,28.868360000000003,3464:1,54165,53.281853282,3464,49.826789838,22.748050551,2021,69.497784343,24.826789838,0.0,27.5,42.0,7.5,53.0,0.1235,0.1873,0.0822,0.69,High Vulnerability,0.9,Very High Concern,3464.0,1.0,small,very urban,24.826789838,0.0,6.019602497975,1.0,53.0,0.0,52.68096106760733,0.5220102185438167,77.0,0.0008953488372214623,85999.999998832,52.201021854381665,0.08953488372214623
Crosby,,2.0,34.60806,42.0,33.6,,175,11.075949367,980,16.8,23.549883087,52.29214,1912:1,38871,81.439722463,5737,50.374760328,100.0,2021,68.898592916,26.05891581,0.0,46.0,61.5,2.5,67.0,0.1143,0.1758,0.0766,0.94,Very High Vulnerability,0.99,Very High Concern,1912.0,1.0,small,very rural,26.05891581,0.0,6.019602497975,1.0,67.0,0.0,66.59668663263568,0.6907250544422389,110.0,0.000735785953167562,149500.00000196998,69.07250544422389,0.0735785953167562
Culberson,,,,15.0,30.6,,76,14.757281553,430,19.3,,92.12345,1086:1,44462,77.777777778,2171,50.115154307,100.0,2021,55.517241379,22.385997236,0.0,22.5,40.0,0.0,31.0,0.1166,0.1765,0.0789,1.0,Very High Vulnerability,1.0,Very High Concern,1086.0,1.0,small,very rural,22.385997236,0.0,6.019602497975,1.0,31.0,0.0,30.813392322562773,0.7302019772592393,62.5,0.0012860082304697157,48599.999999356005,73.02019772592394,0.12860082304697157
Dallam,,4.0,55.55556,28.0,17.4,,477,20.358514725,940,13.0,,164.67682,607:1,55793,64.022140221,7287,47.358309318,23.541697747,2021,74.534686971,31.906134212,0.0,95.5,156.0,17.5,178.0,0.1241,0.1883,0.0824,0.55,Moderate Vulnerability,0.92,Very High Concern,607.0,1.0,small,very urban,31.906134212,0.0,6.019602497975,1.0,178.0,0.0,176.92851075536046,0.5397660308803939,269.0,0.0011569892472976754,232500.000002844,53.97660308803939,0.11569892472976753
Dallas,,1834.0,69.52837,52.0,20.9,6.433806928,102076,14.385350269,391670,15.1,49.080078898,113.8297,879:1,61807,72.919592161,2635516,50.667155881,0.6883041916,2021,81.096278199,25.814906834,0.0,22083.0,30076.0,2952.0,35541.0,0.1078,0.1697,0.0704,0.75,High Vulnerability,0.83,Very High Concern,879.0,1.0,large,very urban,25.814906834,0.0,6.433806928,0.0,35541.0,0.0,35312.336067971955,0.625362195168649,55111.0,0.0008100318068833344,68035599.99951634,62.5362195168649,0.08100318068833344
