county_name,% Low Birthweight,# Primary Care Physicians,Primary Care Physicians Rate,% Vaccinated Flu,% Children in Poverty,Infant Mortality Rate,# Uninsured Children,% Uninsured Children,# Food Insecure,% Food Insecure,Segregation index_b,Other Primary Care Provider Rate,Other Primary Care Provider Ratio (str),Median Household Income,% Enrolled in Free or Reduced Lunch,Population,% Female,% Rural,year,% Broadband Access,% Less Than 18 Years of Age,mmr_doses_0_24_months,mmr_doses_2_8_years,mmr_doses_9_17_years,live_births,kin_DTP_cov,kin_HepA_cov,kin_HepB_cov,kin_mmr_cov,kin_polio_cov,kin_varic_cov,Estimated hesitant,Estimated hesitant or unsure,Estimated strongly hesitant,Social Vulnerability Index (SVI),SVI Category,CVAC level of concern for vaccination rollout,CVAC Level Of Concern,other_pc_provider_ratio_numerator,other_pc_provider_ratio_denominator,pop_tertiles,rural_pop_quartiles,%_pop_youth_imputed,%_pop_youth_imputed_yes_no,imr_imputed,imr_imputed_yes_no,live_births_imputed,live_births_imputed_yes_no,pop_0_24mos,mmr_dose_rate_0_24_months,mmr_doses_<18yrs,#_pop_youth_imputed,mmr_dose_rate_<18yrs,seg_missing_bool,segregation_imputed,segregation_imputed_yes_no
Fayette,7.1183654531,8.0,31.55943,46.0,15.3,,774,14.499812664,3350,13.4,16.640111385,47.34475,2112:1,62195,53.529723992,25346,50.737789,67.137737232,2021,63.437328955,20.022883295,182.0,241.0,20.0,244.0,0.98932384341637,0.99288256227758,0.99288256227758,0.99288256227758,0.98932384341637,0.98932384341637,0.124,0.188,0.0827,0.44,Moderate Vulnerability,0.84,Very High Concern,2112.0,1.0,medium,rural,20.022883295,0.0,5.96637375055,1.0,244.0,0.0,242.5442048048658,75.03786789976058,443.0,507499.99999507,0.08729064039493664,False,16.640111385,0.0
Fisher,10.871886121,1.0,26.048450000000003,11.0,22.2,,134,15.783274441,610,15.7,13.980318968,104.43864,958:1,51053,54.693140794,3830,49.973890339,100.0,2021,70.206121174,21.35770235,30.0,44.0,0.0,29.0,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.1278,0.1901,0.086,0.43,Moderate Vulnerability,0.91,Very High Concern,958.0,1.0,small,very rural,21.35770235,0.0,5.96637375055,1.0,29.0,0.0,28.82697516123405,104.0691915548025,74.0,81800.0000005,0.09046454767670864,False,13.980318968,0.0
Floyd,9.42016109925,4.0,68.52835,35.0,30.3,,188,11.655300682,890,15.1,27.429287969,35.01401,2856:1,45022,80.337552743,5712,49.737394958,53.319888303,2021,73.844121532,26.418067227,42.5,85.0,5.0,59.0,0.95,0.95,0.95,0.95,0.95,0.95,0.1143,0.1758,0.0766,0.83,Very High Vulnerability,0.97,Very High Concern,2856.0,1.0,small,urban,26.418067227,0.0,5.96637375055,1.0,59.0,0.0,58.64798394871755,72.46625909112659,132.5,150900.00000062402,0.08780649436676743,False,27.429287969,0.0
Foard,,0.0,0.0,34.0,26.2,,41,16.078431373,190,13.3,,86.58009,1155:1,38615,70.33492823,1155,52.640692641,100.0,2021,69.981238274,20.0,7.5,15.0,0.0,,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.1293,0.1898,0.087,0.48,Moderate Vulnerability,0.93,Very High Concern,1155.0,1.0,small,very rural,20.0,0.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,3.533965521181818,22.5,23100.0,0.09740259740259741,True,41.965456189,1.0
Fort Bend,8.6908903902,677.0,85.92918999999999,50.0,7.4,4.2025063869,18645,8.1316946373,81310,11.0,44.868418509,71.08643,1407:1,101361,37.491583522,811688,50.931392358,5.5357676703,2021,92.608971637,27.308399286,7768.0,9106.0,658.0,9128.0,0.972374283895608,0.9801400381922344,0.9838319541693188,0.9744112030553788,0.97555697008275,0.9718650541056651,0.0795,0.1228,0.0524,0.29,Low Vulnerability,0.54,Moderate Concern,1407.0,1.0,large,very urban,27.308399286,0.0,4.2025063869,0.0,9128.0,0.0,9089.639521700377,85.45993470318456,17532.0,22165899.99965477,0.07909446492257502,False,44.868418509,0.0
Franklin,6.4898646136,3.0,27.8655,44.0,22.8,,281,10.782808903,1540,14.4,64.711445951,18.64802,5363:1,50630,59.839605182,10725,50.237762238,69.12776992,2021,80.933165195,23.142191142,90.5,91.0,0.0,99.0,0.9901960784313726,0.9901960784313726,1.0,1.0,1.0,1.0,0.1283,0.1937,0.0866,0.53,Moderate Vulnerability,0.79,High Concern,5363.0,1.0,medium,rural,23.142191142,0.0,5.96637375055,1.0,99.0,0.0,98.40932899869556,91.9628260052455,181.5,248199.99999795,0.07312651087892792,False,64.711445951,0.0
Freestone,7.88569133865,6.0,30.29079,37.0,19.5,,608,12.969283276,3600,18.3,27.925882756,55.78942000000001,1792:1,52511,58.287444934,19717,48.034690876,66.476584578,2021,66.987274342,22.680935234,135.5,188.5,7.5,216.0,0.9352226720647774,0.931174089068826,0.951417004048583,0.9433198380566802,0.9392712550607288,0.9352226720647774,0.1248,0.188,0.085,0.84,Very High Vulnerability,0.97,Very High Concern,1792.0,1.0,medium,rural,22.680935234,0.0,5.96637375055,1.0,216.0,0.0,214.7112632698812,63.10800744052414,331.5,447200.000008778,0.07412790697528915,False,27.925882756,0.0
Frio,10.1185588542,4.0,20.18571,34.0,35.9,,483,10.153458062,2780,14.3,,68.94514000000001,1450:1,40360,81.108633323,20306,40.825371811,22.181564733,2021,63.099955967,23.259135231,171.0,181.0,7.5,222.0,0.9758454106280192,0.9855072463768116,0.9903381642512076,0.9806763285024156,0.9758454106280192,0.9806763285024156,0.1146,0.174,0.0756,0.99,Very High Vulnerability,0.99,Very High Concern,1450.0,1.0,medium,very urban,23.259135231,0.0,5.96637375055,1.0,222.0,0.0,220.6754650273779,77.48935749553537,359.5,472300.000000686,0.0761168748675583,True,41.965456189,1.0
Gaines,5.7172043772,4.0,19.13784,26.0,19.5,,1887,24.386146291,2550,12.5,59.332915898,18.61158,5373:1,67171,58.092643052,21492,49.390470873,63.043478261,2021,76.892635926,36.115764005,221.0,260.0,15.0,452.0,0.8081180811808119,0.8044280442804428,0.8154981549815498,0.8081180811808119,0.8081180811808119,0.8044280442804428,0.1166,0.1765,0.0789,0.68,High Vulnerability,0.99,Very High Concern,5373.0,1.0,medium,rural,36.115764005,0.0,5.96637375055,1.0,452.0,0.0,449.3031990647514,49.187274976012475,496.0,776199.99999546,0.06390105642912923,False,59.332915898,0.0
Galveston,8.554481244249999,256.0,75.7643,47.0,16.1,4.9890102222,9010,10.510107667,49100,15.0,42.371129395,91.77556,1090:1,73214,47.352184268,342139,50.914102163,6.1498271595,2021,85.776280901,24.052797255,3104.0,3905.0,167.5,3869.0,0.9528081823075544,0.9633949398887494,0.9746994437466356,0.9563969136910102,0.9547819845684552,0.9537053651534184,0.1049,0.1574,0.0689,0.58,Moderate Vulnerability,0.73,High Concern,1090.0,1.0,large,very urban,24.052797255,0.0,4.9890102222,0.0,3869.0,0.0,3849.6975194503084,80.62971140764365,7176.5,8229400.000028445,0.08720562859959649,False,42.371129395,0.0
Garza,9.1291103828,1.0,15.20219,36.0,24.4,,142,12.885662432,910,14.5,,32.107879999999994,3115:1,48975,72.652218782,6229,34.981537968,22.334004024,2021,78.872326636,16.728206775,33.5,52.5,0.0,51.0,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.9411764705882352,0.1143,0.1758,0.0766,0.72,High Vulnerability,0.96,Very High Concern,3115.0,1.0,small,very urban,16.728206775,0.0,5.96637375055,1.0,51.0,0.0,50.69571493872195,66.08053568332721,86.0,104200.000001475,0.08253358925027124,True,41.965456189,1.0
Gillespie,7.769396166,32.0,119.38517,53.0,13.6,,950,16.958229204,3420,13.1,,55.58026,1799:1,62143,49.892588614,26988,51.27093523,53.653822925,2021,79.193940527,19.738402253,179.0,253.0,22.5,236.0,0.9403508771929824,0.9438596491228072,0.9649122807017544,0.9473684210526316,0.9403508771929824,0.9192982456140352,0.1008,0.1475,0.0669,0.36,Low Vulnerability,0.61,High Concern,1799.0,1.0,medium,rural,19.738402253,0.0,5.96637375055,1.0,236.0,0.0,234.5919357948702,76.30270810183329,454.5,532700.000003964,0.08532006757961665,True,41.965456189,1.0
Glasscock,,0.0,0.0,48.0,10.7,,66,17.054263566,140,9.9,,0.0,1409:0,93759,35.409836066,1409,44.854506742,100.0,2021,73.200992556,25.408090845,22.5,22.5,0.0,12.0,0.92,0.84,0.92,0.92,0.92,0.88,0.1235,0.1873,0.0822,0.18,Very Low Vulnerability,0.81,Very High Concern,1409.0,0.0,small,very rural,25.408090845,0.0,5.96637375055,1.0,12.0,0.0,11.9284035149934,188.62540969307952,45.0,35800.000000605,0.12569832402022213,True,41.965456189,1.0
Goliad,7.397840092099999,,,41.0,22.5,,196,11.632047478,1120,14.9,4.9295774648,13.05824,7658:1,56758,52.105263158,7658,50.822669104,100.0,2021,66.960029336,20.723426482,41.5,65.5,0.0,66.0,0.9651162790697676,0.9651162790697676,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9651162790697676,0.1134,0.1709,0.0762,0.58,Moderate Vulnerability,0.97,Very High Concern,7658.0,1.0,small,very rural,20.723426482,0.0,5.96637375055,1.0,66.0,0.0,65.6062193324637,63.25619799808324,107.0,158699.99999915602,0.06742281033432201,False,4.9295774648,0.0
Gonzales,8.7235446435,8.0,38.41352,39.0,23.7,,841,14.512510785,3000,14.5,31.839773913,52.79071,1894:1,48425,77.28114868,20837,49.34971445,65.279951532,2021,75.434546442,26.707299515,261.0,241.0,16.0,282.0,0.9931740614334472,0.9931740614334472,0.9965870307167236,0.9965870307167236,0.9965870307167236,0.9965870307167236,0.1134,0.1709,0.0762,0.9,Very High Vulnerability,0.98,Very High Concern,1894.0,1.0,medium,rural,26.707299515,0.0,5.96637375055,1.0,282.0,0.0,280.3174826023449,93.10871286977542,518.0,556499.999994055,0.09308176100728367,False,31.839773913,0.0
Gray,6.91086132535,10.0,45.67253,46.0,19.0,,749,12.825342466,3550,15.7,76.582129981,73.1061,1368:1,52543,59.398496241,21886,46.20762131,19.387619259,2021,73.072044647,25.322123732,204.0,268.0,17.5,239.0,0.9477611940298508,0.9552238805970148,0.9664179104477612,0.9440298507462688,0.9440298507462688,0.9402985074626866,0.1241,0.1883,0.0824,0.84,Very High Vulnerability,0.95,Very High Concern,1368.0,1.0,medium,very urban,25.322123732,0.0,5.96637375055,1.0,239.0,0.0,237.57403667361854,85.86796893141026,489.5,554199.999998552,0.08832551425501244,False,76.582129981,0.0
Grayson,7.86429854665,62.0,46.27176,52.0,17.1,6.5705420697,4372,13.200084539,20230,15.7,44.640238428,80.75647000000001,1238:1,57439,54.736842105,136212,51.099756262,43.150475277,2021,75.71511124,23.663847532,1136.0,1522.0,47.5,1770.0,0.9542631281761716,0.9491812535290796,0.9632975719932242,0.9542631281761716,0.9553924336533032,0.9520045172219084,0.1317,0.1945,0.0881,0.66,High Vulnerability,0.79,High Concern,1238.0,1.0,large,urban,23.663847532,0.0,6.5705420697,0.0,1770.0,0.0,1758.370140536631,64.60528268828018,2705.5,3223300.000028784,0.08393571805217757,False,44.640238428,0.0
Gregg,8.3247069373,104.0,84.06962,50.0,24.2,6.9596496716,3750,11.483693156,21240,17.2,28.068824846,147.64613,677:1,53137,63.376313276,123945,51.378433983,13.36235932,2021,79.13550374,25.71382468,983.0,1134.0,57.0,1704.0,0.9483568075117372,0.9483568075117372,0.948943661971831,0.9477699530516432,0.948943661971831,0.9477699530516432,0.1265,0.1924,0.0851,0.88,Very High Vulnerability,0.79,High Concern,677.0,1.0,large,very urban,25.71382468,0.0,6.9596496716,0.0,1704.0,0.0,1692.1407569595935,58.09209405051124,2174.0,3187099.9999626,0.06821248156711467,False,28.068824846,0.0
Grimes,9.105063086400001,7.0,24.68265,48.0,20.5,,951,14.466078491,4510,16.3,35.697997195,38.08864,2625:1,51651,65.557476232,28880,45.592105263,68.903172455,2021,73.010764621,22.09833795,235.0,316.0,7.5,396.0,0.9577922077922078,0.9707792207792209,0.9707792207792209,0.9707792207792209,0.9675324675324676,0.9642857142857144,0.1225,0.1864,0.0827,0.86,Very High Vulnerability,0.9,Very High Concern,2625.0,1.0,medium,rural,22.09833795,0.0,5.96637375055,1.0,396.0,0.0,393.6373159947822,59.69962461666489,558.5,638199.9999960001,0.08751175180249145,False,35.697997195,0.0
Guadalupe,8.0362646716,51.0,31.15569,40.0,11.2,5.2058684335,3465,8.0210190051,17950,11.6,40.604939109,39.5572,2528:1,78801,42.854100106,166847,50.526530294,26.16225586,2021,86.124561079,24.734637123,1674.0,1738.0,51.0,1845.0,0.9770392749244712,0.9782477341389728,0.9842900302114804,0.980664652567976,0.980664652567976,0.9758308157099698,0.1024,0.1543,0.0667,0.43,Moderate Vulnerability,0.77,High Concern,2528.0,1.0,large,very urban,24.734637123,0.0,5.2058684335,0.0,1845.0,0.0,1835.3951727401925,91.2065164419478,3463.0,4126900.000061181,0.083912864376376,False,40.604939109,0.0
Hale,9.1065508495,10.0,29.55956,35.0,23.9,,1068,11.350834308,5100,14.9,32.793294307,59.86948,1670:1,49187,72.396121884,33406,47.883613722,23.099826317,2021,77.215768773,26.78860085,339.0,468.0,20.0,405.0,0.9767441860465116,0.986046511627907,0.9930232558139536,0.986046511627907,0.983720930232558,0.983720930232558,0.1143,0.1758,0.0766,0.93,Very High Vulnerability,0.97,Very High Concern,1670.0,1.0,medium,very urban,26.78860085,0.0,5.96637375055,1.0,405.0,0.0,402.58361863102726,84.20610882100932,827.0,894899.9999951001,0.09241256006308282,False,32.793294307,0.0
Hall,11.6343229775,1.0,33.0251,27.0,40.5,,104,14.710042433,590,19.3,,33.73819,2964:1,35940,75.409836066,2964,51.079622132,100.0,2021,59.905288082,22.132253711,27.5,25.5,0.0,29.0,0.7894736842105263,0.8421052631578947,0.8947368421052632,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.1241,0.1883,0.0824,0.95,Very High Vulnerability,1.0,Very High Concern,2964.0,1.0,small,very rural,22.132253711,0.0,5.96637375055,1.0,29.0,0.0,28.82697516123405,95.39675892523563,53.0,65599.999999404,0.08079268292756331,True,41.965456189,1.0
Hamilton,6.9896029102,8.0,94.29514,21.0,21.9,,285,14.683153014,1390,16.8,,82.73254,1209:1,52505,52.23796034,8461,49.994090533,64.377128097,2021,72.432251589,21.735019501,65.5,97.0,0.0,88.0,0.9747899159663864,0.9747899159663864,0.9831932773109244,0.9747899159663864,0.9747899159663864,0.9663865546218487,0.1264,0.1929,0.0847,0.61,High Vulnerability,0.78,High Concern,1209.0,1.0,small,rural,21.735019501,0.0,5.96637375055,1.0,88.0,0.0,87.4749591099516,74.87857172664673,162.5,183899.999997961,0.08836324089276876,True,41.965456189,1.0
Hansford,6.0462470217,3.0,54.91488,41.0,16.8,,332,19.86834231,770,13.9,,55.56585,1800:1,58703,58.627858628,5399,49.56473421,40.334936754,2021,75.734494015,29.69068346,61.0,73.0,0.0,69.0,0.9777777777777776,1.0,1.0,1.0,0.9888888888888888,0.9888888888888888,0.1241,0.1883,0.0824,0.76,High Vulnerability,0.83,Very High Concern,1800.0,1.0,small,urban,29.69068346,0.0,5.96637375055,1.0,69.0,0.0,68.58832021121205,88.93642505335538,134.0,160300.00000054,0.08359326263228235,True,41.965456189,1.0
Hardeman,5.4388784948,5.0,127.48598,34.0,32.9,,149,17.146144994,640,16.2,,25.42588,3933:1,40057,80.142857143,3933,49.504195271,100.0,2021,66.917293233,21.510297483,41.0,35.0,0.0,44.0,0.9607843137254902,1.0,1.0,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.1293,0.1898,0.087,0.73,High Vulnerability,0.96,Very High Concern,3933.0,1.0,small,very rural,21.510297483,0.0,5.96637375055,1.0,44.0,0.0,43.7374795549758,93.74111269595467,76.0,84600.00000063899,0.08983451536575174,True,41.965456189,1.0
Hardin,8.79466290455,11.0,19.22842,45.0,16.2,5.2159399124,1302,8.8391038697,8800,15.6,55.512551643,52.08152,1920:1,62616,47.505443529,57602,50.826360196,51.547542784,2021,81.33423834,24.396722336,486.0,609.0,20.0,694.0,0.951715374841169,0.9593392630241424,0.96569250317662,0.9593392630241424,0.9567979669631512,0.9580686149936468,0.1338,0.1949,0.0899,0.25,Low Vulnerability,0.81,Very High Concern,1920.0,1.0,large,urban,24.396722336,0.0,5.2159399124,0.0,694.0,0.0,690.3801377007944,70.39599974856587,1115.0,1405299.999998272,0.07934248914832215,False,55.512551643,0.0
Harris,8.747909698299999,2749.0,58.50655,47.0,21.3,6.1115510758,159305,12.314372269,682650,14.8,47.128118906,97.85024,1022:1,61638,67.918119156,4713325,50.365336572,1.2132803285,2021,83.600520255,26.43314433,48519.0,60272.0,6970.0,63132.0,0.922178795005134,0.9317511841277202,0.9414395018382962,0.92196349905601,0.9195289987082244,0.9152893246331688,0.1057,0.1669,0.0691,0.72,High Vulnerability,0.79,High Concern,1022.0,1.0,large,very urban,26.43314433,0.0,6.1115510758,0.0,63132.0,0.0,62746.16555748259,77.32584066121315,115761.0,124587999.99919726,0.09291504799880074,False,47.128118906,0.0
Harrison,8.139958563899999,20.0,29.97332,47.0,26.8,6.6619915849,1999,11.526264199,10550,15.8,38.999759777,60.10247,1664:1,55171,53.231960818,66553,50.996949799,56.054303607,2021,68.096342092,24.921491142,571.0,520.0,22.5,803.0,0.9789227166276346,0.9765807962529274,0.981264637002342,0.9800936768149884,0.9754098360655736,0.9754098360655736,0.1276,0.1901,0.0861,0.73,High Vulnerability,0.94,Very High Concern,1664.0,1.0,large,rural,24.921491142,0.0,6.6619915849,0.0,803.0,0.0,797.6504207573253,71.58524400424272,1113.5,1658599.999973526,0.06713493307715986,False,38.999759777,0.0
Hartley,6.58644743395,,,33.0,8.3,,237,18.990384615,680,11.7,,,,72796,58.033707865,5576,39.831420373,57.258330584,2021,83.075089392,20.87517934,45.0,54.5,15.0,67.0,0.8518518518518519,0.925925925925926,0.9629629629629628,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.1241,0.1883,0.0824,0.53,Moderate Vulnerability,0.74,High Concern,,,small,rural,20.87517934,0.0,5.96637375055,1.0,67.0,0.0,66.60025295871316,67.56731093483445,114.5,116399.99999983999,0.09836769759463694,True,41.965456189,1.0
Haskell,7.84752298455,3.0,51.60846,40.0,29.0,,167,14.649122807,1050,18.2,5.1782942604,17.67409,5658:1,38613,75.512528474,5658,46.995404737,47.61824038,2021,63.513513514,16.896429834,40.0,47.0,0.0,45.0,0.9629629629629628,1.0,1.0,0.9814814814814816,0.9629629629629628,0.9814814814814816,0.1278,0.1901,0.086,0.98,Very High Vulnerability,0.99,Very High Concern,5658.0,1.0,small,urban,16.896429834,0.0,5.96637375055,1.0,45.0,0.0,44.73151318122525,89.42241644708955,87.0,95600.000000772,0.09100418409968353,False,5.1782942604,0.0
Hays,7.11880538295,95.0,42.671510000000005,48.0,11.3,3.7878787879,5921,11.040668295,24660,12.1,35.030227758,62.12232,1610:1,72890,47.700671071,230191,50.346451425,31.712145226,2021,84.835981862,22.856671199,2322.0,2454.0,111.5,2921.0,0.9648278415401704,0.9689004072565716,0.9696408737504628,0.9626064420584968,0.9655683080340616,0.9592743428359868,0.1018,0.157,0.0664,0.49,Moderate Vulnerability,0.73,High Concern,1610.0,1.0,large,urban,22.856671199,0.0,3.7878787879,0.0,2921.0,0.0,2909.935606060544,79.7955801896081,4887.5,5261399.999969009,0.0928935264383774,False,35.030227758,0.0
Hemphill,5.05620279445,4.0,104.57516,31.0,11.7,,232,18.58974359,550,13.5,,52.36973,1910:1,71299,42.273730684,3819,50.117831893,26.95035461,2021,78.1201849,30.191149516,25.0,37.0,5.0,34.0,0.9846153846153848,0.9846153846153848,0.9846153846153848,0.9846153846153848,0.9846153846153848,0.9846153846153848,0.1241,0.1883,0.0824,0.74,High Vulnerability,0.8,Very High Concern,1910.0,1.0,small,very urban,30.191149516,0.0,5.96637375055,1.0,34.0,0.0,33.7971432924813,73.97074889924687,67.0,115300.000001604,0.058109280137960045,True,41.965456189,1.0
Henderson,7.6316301449,25.0,30.37704,52.0,30.3,7.9693975135,2247,12.282044274,13340,16.6,41.185002057,49.55461,2018:1,49896,66.960838389,82737,51.03279065,60.110528192,2021,74.974802484,21.274641333,728.0,781.0,20.0,945.0,0.9561497326203208,0.9529411764705882,0.9636363636363636,0.960427807486631,0.958288770053476,0.9561497326203208,0.1398,0.2105,0.0948,0.72,High Vulnerability,0.9,Very High Concern,2018.0,1.0,large,rural,21.274641333,0.0,7.9693975135,0.0,945.0,0.0,937.4689193497425,77.65590783585267,1529.0,1760199.9999684212,0.08686512896417628,False,41.185002057,0.0
Hidalgo,8.41041992955,399.0,46.07715,45.0,37.4,4.5097281278,38973,13.555401744,154400,18.2,73.620250649,88.29214,1133:1,41656,86.283288134,868707,50.95929928,5.1386929524,2021,68.444901299,32.131892571,10150.0,12417.0,1639.0,13260.0,0.973253493013972,0.9815226689478188,0.989848873681209,0.973253493013972,0.9741659538066724,0.9698887938408896,0.1074,0.1741,0.0695,0.98,Very High Vulnerability,0.99,Very High Concern,1133.0,1.0,large,very urban,32.131892571,0.0,4.5097281278,0.0,13260.0,0.0,13200.201005025372,76.89276849750888,24206.0,27913199.9996757,0.08671882836894813,False,73.620250649,0.0
Hill,7.7612586187999995,9.0,24.75656,38.0,18.1,,1132,12.906168054,5740,16.2,42.424784301,35.47164,2819:1,53210,65.250037543,36649,50.317880433,76.266066289,2021,77.84020936,23.138421239,245.0,268.0,12.5,431.0,0.9310344827586208,0.9471264367816092,0.9586206896551724,0.9333333333333332,0.9310344827586208,0.9195402298850576,0.1248,0.188,0.085,0.87,Very High Vulnerability,0.93,Very High Concern,2819.0,1.0,large,rural,23.138421239,0.0,5.96637375055,1.0,431.0,0.0,428.42849291351297,57.18573905621591,525.5,847999.999988111,0.061969339623510325,False,42.424784301,0.0
Hockley,9.3185638147,14.0,60.922540000000005,32.0,19.7,,766,12.433046583,3290,14.2,38.280762643,43.4386,2302:1,51149,61.96369637,23021,50.149863168,39.847394811,2021,75.840940353,25.680900048,262.0,310.0,12.5,281.0,0.9900332225913622,0.9867109634551496,0.9900332225913622,0.9867109634551496,0.9900332225913622,0.9800664451827242,0.1143,0.1758,0.0766,0.9,Very High Vulnerability,0.97,Very High Concern,2302.0,1.0,medium,urban,25.680900048,0.0,5.96637375055,1.0,281.0,0.0,279.32344897609545,93.79806849743646,584.5,591200.0000050081,0.09886671177182825,False,38.280762643,0.0
Hood,7.1435175922,29.0,47.90459,52.0,14.8,7.5325268204,1383,10.330918055,7740,13.6,70.459891896,47.045080000000006,2126:1,74534,51.187904968,61643,51.26291712,32.845531632,2021,85.15258216,21.077819055,602.0,722.0,17.5,650.0,0.9086460032626428,0.9249592169657422,0.931484502446982,0.9053833605220228,0.9119086460032626,0.9037520391517128,0.1134,0.1689,0.0762,0.26,Low Vulnerability,0.66,High Concern,2126.0,1.0,large,urban,21.077819055,0.0,7.5325268204,0.0,650.0,0.0,645.10385756674,93.318307267713,1341.5,1299300.000007365,0.10324790271626229,False,70.459891896,0.0
Hopkins,7.311765029,10.0,27.16653,48.0,20.2,6.287331028,1275,13.62761864,5960,16.4,49.157028235,94.38033,1060:1,50332,63.06345733,37084,50.763132348,59.62572168,2021,78.687425507,24.164059972,275.0,305.0,12.5,461.0,0.954337899543379,0.9497716894977168,0.9611872146118722,0.952054794520548,0.95662100456621,0.9497716894977168,0.1283,0.1937,0.0866,0.71,High Vulnerability,0.76,High Concern,1060.0,1.0,large,rural,24.164059972,0.0,6.287331028,0.0,461.0,0.0,458.101540396092,60.03035915623085,592.5,896100.000001648,0.06611985269489012,False,49.157028235,0.0
